;Number of Data;Title;Authors;Source;Year;T (K);p (kPa);xC2H6;xC3H8;xCO2;xCH4;xN2;xC4H10;xH2S;C2H6;C3H8;H2O in Aqueous Liquid;Nonpolar Liquid;H2O in Hydrate;Vapor;H2O in Hydrate sII;H2O in Hydrate sI;CO2;C4H10;Ice;N2;CH4;H2S
1170;Dataset 1014;GAS HYDRATES AND THEIR RELATION TO THE OPERATION OF NATURAL-GAS PIPE LINES;Deaton, W. M. and Frost, E. M.;United States Department of the Interior Gas Hydrates and Their Relation to the Operation of Natural-Gas Pipe Lines U18401 8653273;1946;283.2;1151.0;0.0;0.28800000000000003;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1171;Dataset 1014;GAS HYDRATES AND THEIR RELATION TO THE OPERATION OF NATURAL-GAS PIPE LINES;Deaton, W. M. and Frost, E. M.;United States Department of the Interior Gas Hydrates and Their Relation to the Operation of Natural-Gas Pipe Lines U18401 8653273;1946;274.8;272.0;0.0;0.638;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1172;Dataset 1014;GAS HYDRATES AND THEIR RELATION TO THE OPERATION OF NATURAL-GAS PIPE LINES;Deaton, W. M. and Frost, E. M.;United States Department of the Interior Gas Hydrates and Their Relation to the Operation of Natural-Gas Pipe Lines U18401 8653273;1946;277.6;436.0;0.0;0.638;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1173;Dataset 1014;GAS HYDRATES AND THEIR RELATION TO THE OPERATION OF NATURAL-GAS PIPE LINES;Deaton, W. M. and Frost, E. M.;United States Department of the Interior Gas Hydrates and Their Relation to the Operation of Natural-Gas Pipe Lines U18401 8653273;1946;280.4;687.0;0.0;0.638;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1174;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;290.5;6929.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1175;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;303.7;62467.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1176;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;304.4;68982.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1177;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;299.1;34508.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1178;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;296.6;20857.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1179;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;301.6;48367.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1180;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;303.7;62294.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1181;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;294.5;13893.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1182;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;293.3;10446.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1183;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;290.7;6929.0;0.0;0.0;0.0;0.965;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1184;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;293.1;7412.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1185;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;292.8;7412.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1186;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;300.6;34577.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1187;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;302.7;48367.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1188;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;304.9;62225.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1189;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;298.5;23615.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1190;Dataset 211;Natural Gas Hydrates at Pressures to 10,000 psia;McLeod, H. O. J.[Harry O. Jr.] and Campbell, J. M.;J. Petl Tech 222, 590-594;1961;296.2;13893.0;0.0;0.0;0.0;0.945;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1202;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;279.8;3032.0;0.0;0.0;0.0;0.0072;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1203;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;279.91;6996.0;0.0;0.0;0.0;0.0072;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1204;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.04;10271.0;0.0;0.0;0.0;0.0072;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1205;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.21;15250.0;0.0;0.0;0.0;0.0072;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1206;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.49;1834.0;0.0;0.0;0.0;0.0092;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1207;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.59;3166.0;0.0;0.0;0.0;0.0092;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1208;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.71;6989.0;0.0;0.0;0.0;0.0092;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1209;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.91;11002.0;0.0;0.0;0.0;0.0092;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1210;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;281.11;15394.0;0.0;0.0;0.0;0.0092;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1211;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;282.35;1756.0;0.0;0.0;0.0;0.022000000000000002;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1212;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;282.57;3170.0;0.0;0.0;0.0;0.022000000000000002;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1213;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;282.88;6003.0;0.0;0.0;0.0;0.022000000000000002;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1214;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;285.09;2060.0;0.0;0.0;0.0;0.0446;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1215;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;285.3;3611.0;0.0;0.0;0.0;0.0446;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1216;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;285.69;6590.0;0.0;0.0;0.0;0.0446;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1217;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;286.25;10140.0;0.0;0.0;0.0;0.0446;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1218;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;286.67;14326.0;0.0;0.0;0.0;0.0446;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1219;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;288.01;2811.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1220;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;288.27;4804.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1221;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;288.72;7362.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1222;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;289.27;11496.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1223;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;289.84;15339.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1224;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;290.37;3363.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1225;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;290.66;5507.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1226;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;290.91;6362.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1227;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;291.56;9375.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1228;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;291.66;10389.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1229;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;292.1;13133.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1230;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;292.73;16939.0;0.0;0.0;0.0;0.13699999999999998;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1231;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;294.24;5259.0;0.0;0.0;0.0;0.257;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1232;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;294.85;7810.0;0.0;0.0;0.0;0.257;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1233;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;295.62;10816.0;0.0;0.0;0.0;0.257;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1234;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;296.39;13795.0;0.0;0.0;0.0;0.257;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1235;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;297.15;17063.0;0.0;0.0;0.0;0.257;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1236;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;297.14;8431.0;0.0;0.0;0.0;0.4823;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1237;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;297.93;11078.0;0.0;0.0;0.0;0.4823;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1238;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.66;13988.0;0.0;0.0;0.0;0.4823;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1239;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;299.67;17491.0;0.0;0.0;0.0;0.4823;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1240;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.09;10430.0;0.0;0.0;0.0;0.5635;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1241;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.98;13181.0;0.0;0.0;0.0;0.5635;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1242;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;299.69;15381.0;0.0;0.0;0.0;0.5635;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1243;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.22;17408.0;0.0;0.0;0.0;0.5635;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1244;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.25;10706.0;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1245;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.94;12623.0;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1246;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;299.4;14526.0;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1247;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.2;17291.0;0.0;0.0;0.0;0.594;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1248;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.02;10600.0;0.0;0.0;0.0;0.6509999999999999;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1249;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.93;13891.0;0.0;0.0;0.0;0.6509999999999999;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1250;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.12;17125.0;0.0;0.0;0.0;0.6509999999999999;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0;0;0;1;0
1252;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;274.88;263.0;0.0;0.0;0.0;0.2375;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1253;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;276.45;350.0;0.0;0.0;0.0;0.2375;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1254;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;277.74;443.0;0.0;0.0;0.0;0.2375;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1255;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;279.11;560.0;0.0;0.0;0.0;0.2375;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1256;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.23;689.0;0.0;0.0;0.0;0.2375;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1257;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;274.45;270.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1258;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;275.91;343.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1259;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;277.08;419.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1260;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;278.65;536.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1261;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.16;691.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1262;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;282.31;945.0;0.0;0.0;0.0;0.371;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1263;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;278.09;1416.0;0.0;0.0293;0.0;0.9707;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
1264;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;283.52;2640.0;0.0;0.0293;0.0;0.9707;0.0;0.0;0.0;0;1;1;0;1;1;0;0;0;0;0;0;1;0
